,Date,Brand,Product,Issue,Nb_affected_models,Category,Published by,Audience,Recall type,Recall Category,Year,Month
2235,2015-08-31,E-ONE,Truck - Med. & H.D. recalled by EMERGENCY ONE,Electrical,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,August
2236,2015-08-31,DODGE,Car recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,August
2237,2015-09-01,NISSAN,Car recalled by NISSAN,Structure,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,September
2238,2015-09-01,MITSUBISHI,Car recalled by MITSUBISHI,Brakes,4,Car,Transport Canada,General public,automotive recall,Vehicles,2015,September
2239,2015-09-01,SHASTA,RV Trailer recalled by FOREST RIVER,Wheels,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2240,2015-09-03,VOLVO,SUV recalled by VOLVO,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2241,2015-09-04,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,9,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2015,September
2242,2015-09-04,VOLVO,Car recalled by VOLVO,Electrical,5,Car,Transport Canada,General public,automotive recall,Vehicles,2015,September
2243,2015-09-08,SHASTA,RV Trailer recalled by FOREST RIVER,Other,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2244,2015-09-08,NEW FLYER,Bus recalled by NEW FLYER,Suspension,2,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,September
2245,2015-09-10,EVENFLO,Child Car Seat recalled by GOODBABY,Other,10,Child Car Seat,Transport Canada,General public,automotive recall,Vehicles,2015,September
2246,2015-09-16,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Other,16,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,September
2247,2015-09-21,GREAT DANE,Heavy Trailer recalled by GREAT DANE,Suspension,4,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2248,2015-09-22,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Electrical,1,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,September
2249,2015-09-23,LAND ROVER,SUV recalled by LAND ROVER,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2250,2015-09-24,VOLVO,SUV recalled by VOLVO,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2251,2015-09-24,WILSON,Heavy Trailer recalled by WILSON,Accessories,11,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2252,2015-09-24,GREAT DANE,Heavy Trailer recalled by GREAT DANE,Suspension,4,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2253,2015-09-24,SUZUKI,Car recalled by SUZUKI,Steering,2,Car,Transport Canada,General public,automotive recall,Vehicles,2015,September
2254,2015-09-25,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Electrical,39,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,September
2255,2015-09-25,KEYSTONE,RV Trailer recalled by KEYSTONE,Label,5,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2256,2015-09-28,CHRYSLER,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Structure,2,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2015,September
2257,2015-09-28,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Engine,16,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,September
2258,2015-09-28,MITSUBISHI,Car recalled by MITSUBISHI,Airbag,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,September
2259,2015-09-28,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Electrical,2,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2015,September
2260,2015-09-28,TIFFIN,Bus recalled by TIFFIN,Seats And Restraints,1,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,September
2261,2015-09-29,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Electrical,2,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,September
2262,2015-09-30,LAND ROVER,SUV recalled by LAND ROVER,Engine,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2263,2015-09-30,FORD,SUV recalled by FORD,Powertrain,8,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2264,2015-09-30,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Suspension,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2265,2015-09-30,MITSUBISHI FUSO,Truck - Med. & H.D. recalled by MITSUBISHI FUSO,Engine,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,September
2266,2015-09-30,KAWASAKI,Motorcycle recalled by KAWASAKI,Electrical,21,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2015,September
2267,2015-09-30,LAND ROVER,SUV recalled by LAND ROVER,Accessories,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,September
2268,2015-09-30,CARGO EXPRESS,Light Trailer recalled by LGS INDUSTRIES,Structure,56,Light Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,September
2269,2015-10-01,SPARTAN,Truck - Med. & H.D. recalled by SPARTAN,Brakes,6,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2270,2015-10-01,UTILIMASTER,Truck - Med. & H.D. recalled by SPARTAN,Accessories,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2271,2015-10-01,SPARTAN,Truck - Med. & H.D. recalled by SPARTAN,Engine,14,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2272,2015-10-02,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Structure,10,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2273,2015-10-05,MITSUBISHI,SUV recalled by MITSUBISHI,Electrical,3,SUV,Transport Canada,General public,automotive recall,Vehicles,2015,October
2274,2015-10-05,MITSUBISHI,Car recalled by MITSUBISHI,Brakes,7,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2275,2015-10-07,MICRO BIRD,School Bus recalled by MICRO BIRD,Electrical,1,School Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2276,2015-10-08,MACK,Truck - Med. & H.D. recalled by MACK,Structure,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2277,2015-10-08,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Structure,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2278,2015-10-14,BMW,Car recalled by BMW,Airbag,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2279,2015-10-14,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Lights And Instruments,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2280,2015-10-14,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Electrical,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2281,2015-10-15,AUTOCAR,Truck - Med. & H.D. recalled by AUTOCAR,Engine,5,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2282,2015-10-16,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Structure,3,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2283,2015-10-16,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Fuel Supply,1,School Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2284,2015-10-16,NEWMAR,Motorhome recalled by NEWMAR,Powertrain,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,October
2285,2015-10-16,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Label,1,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2286,2015-10-16,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Engine,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2287,2015-10-16,AIRSTREAM,RV Trailer recalled by AIRSTREAM,Electrical,12,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,October
2288,2015-10-16,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Seats And Restraints,1,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2289,2015-10-16,STIRLING,Light Trailer recalled by WESTBROOK GREENHOUSE SYSTEMS LTD.,Structure,2,Light Trailer,Transport Canada,General public,automotive recall,Vehicles,2015,October
2290,2015-10-16,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Engine,5,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2291,2015-10-20,NEW FLYER,Bus recalled by NEW FLYER,Powertrain,3,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2292,2015-10-20,NEW FLYER,Bus recalled by NEW FLYER,Brakes,8,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2293,2015-10-20,ENTEGRA COACH,Motorhome recalled by ENTEGRA COACH,Emissions,4,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,October
2294,2015-10-20,NISSAN,Car recalled by NISSAN,Fuel Supply,5,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2295,2015-10-20,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Accessories,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2015,October
2296,2015-10-20,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2015,October
2297,2015-10-21,BENTLEY,Car recalled by BENTLEY,Electrical,20,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2298,2015-10-21,MAZDA,Car recalled by MAZDA,Electrical,36,Car,Vehicles - Minivan,General public,automotive recall,Vehicles,2015,October
2299,2015-10-21,BLUE BIRD,Bus recalled by BLUE BIRD,Emissions,7,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2300,2015-10-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Emissions,7,School Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2301,2015-10-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Electrical,2,School Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2302,2015-10-21,BLUE BIRD,Bus recalled by BLUE BIRD,Electrical,2,Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2303,2015-10-22,FIAT,Car recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,1,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2304,2015-10-22,HYUNDAI,Car recalled by HYUNDAI,Electrical,3,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2305,2015-10-23,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Powertrain,1,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2306,2015-10-26,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Engine,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2307,2015-10-26,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Accessories,48,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,October
2308,2015-10-26,BLUE BIRD,School Bus recalled by BLUE BIRD,Electrical,2,School Bus,Transport Canada,General public,automotive recall,Vehicles,2015,October
2309,2015-10-26,ITASCA,RV Chassis recalled by WINNEBAGO INDUSTRIES,Powertrain,16,RV Chassis,Transport Canada,General public,automotive recall,Vehicles,2015,October
2310,2015-10-27,JAGUAR,Car recalled by JAGUAR,Suspension,1,Car,Transport Canada,General public,automotive recall,Vehicles,2015,October
2311,2015-10-27,GMC,Truck - Med. & H.D. recalled by ISUZU,Fuel Supply,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2312,2015-10-28,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Engine,75,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2313,2015-10-28,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Label,143,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2314,2015-10-28,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Fuel Supply,18,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2315,2015-10-28,HONDA,Car recalled by HONDA,Engine,2,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2015,October
2316,2015-10-28,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Engine,16,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2317,2015-10-28,FLEETWOOD RV,Motorhome recalled by REV RECREATION GROUP,Suspension,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2015,October
2318,2015-10-29,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Electrical,72,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2015,October
2319,2015-10-30,SPARCO,Booster Seat recalled by CANADIAN TIRE CORPORATION,Fabrics,1,Booster Seat,Transport Canada,General public,automotive recall,Vehicles,2015,October
