,Unnamed: 0,Last_updated,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Published by,Audience,Recall type,Identification number
6430,0,2022-02-25,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Accessories,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022068
6431,0,2022-02-25,PORSCHE,Car recalled by PORSCHE,Vehicle - Seats And Restraints,6,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022083
6432,0,2022-02-28,FREIGHTLINER,Motorhome recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Fuel Supply,18,Automotive recall,Vehicles - Motorhome,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2021756
6433,0,2022-02-28,ROSENBAUER,Truck - Med. & H.D. recalled by ROSENBAUER,Vehicle - Label,27,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2021454
6434,0,2022-02-28,HONDA,A.T.V. recalled by HONDA,Vehicle - Steering,9,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2020406
6435,0,2022-02-28,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Lights And Instruments,24,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2020323
6436,0,2022-02-28,HONDA,A.T.V. recalled by HONDA,Vehicle - Steering,1,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2021502
6437,0,2022-03-02,CHEVROLET,Car recalled by GENERAL MOTORS,Vehicle - Powertrain,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022072
6438,0,2022-03-02,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022078
6439,0,2022-03-02,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Accessories,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021788
6440,0,2022-03-03,NISSAN,Minivan recalled by NISSAN,Vehicle - Brakes,1,Automotive recall,Vehicles - Minivan,Vehicles - SUV,Transport Canada,automotive recall,2021245
6441,0,2022-03-03,NISSAN,Car recalled by NISSAN,Vehicle - Suspension,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2021350
6442,0,2022-03-03,INFINITI,SUV recalled by NISSAN,Vehicle - Steering,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021341
6443,0,2022-03-03,INFINITI,Car recalled by NISSAN,Vehicle - Visual System,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2021483
6444,0,2022-03-03,NISSAN,SUV recalled by NISSAN,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021452
6445,0,2022-03-03,INFINITI,Car recalled by NISSAN,Vehicle - Engine,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021202
6446,0,2022-03-03,NISSAN,Car recalled by NISSAN,Vehicle - Lights And Instruments,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021392
6447,0,2022-03-03,NISSAN,Car recalled by NISSAN,Vehicle - Steering,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021382
6448,0,2022-03-03,BUICK,SUV recalled by GENERAL MOTORS,Vehicle - Airbag,5,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021619
6449,0,2022-03-03,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Brakes,3,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2021602
6450,0,2022-03-03,INFINITI,Car recalled by NISSAN,Vehicle - Powertrain,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2020601
6451,0,2022-03-03,NISSAN,Car recalled by NISSAN,Vehicle - Airbag,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2020590
6452,0,2022-03-03,NISSAN,SUV recalled by NISSAN,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021397
6453,0,2022-03-04,INFINITI,Car recalled by NISSAN,Vehicle - Steering,3,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2021334
6454,0,2022-03-04,NISSAN,SUV recalled by NISSAN,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021593
6455,0,2022-03-04,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Steering,2,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2020268
6456,0,2022-03-04,INFINITI,Car recalled by NISSAN,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2020100
6457,0,2022-03-04,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Steering,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2020269
6458,0,2022-03-07,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Lights And Instruments,2,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022071
6459,0,2022-03-07,FORD,Car recalled by FORD,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022075
6460,0,2022-03-07,KIA,SUV recalled by KIA,Vehicle - Airbag,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022077
6461,0,2022-03-09,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Tires,60,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2021706
6462,0,2022-03-09,TIFFIN,Motorhome recalled by TIFFIN,Vehicle - Electrical,9,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022058
6463,0,2022-03-09,SKI-DOO,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - Snowmobile,Transport Canada,General public,automotive recall,2022016
6464,0,2022-03-10,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Vehicle - Accessories,4,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022092
6465,0,2022-03-10,FORD,SUV recalled by FORD,Vehicle - Engine,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022089
6466,0,2022-03-10,KAWASAKI,Motorcycle recalled by KAWASAKI,Vehicle - Other,4,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2022096
6467,0,2022-03-10,TOYOTA,SUV recalled by TOYOTA,Vehicle - Other,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022086
6468,0,2022-03-10,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Electrical,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022088
6469,0,2022-03-10,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Vehicle - Structure,3,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2022090
6470,0,2022-03-10,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Label,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022084
6471,0,2022-03-10,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Lights And Instruments,15,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022081
6472,0,2022-03-11,VERMEER,Equipment recalled by VERMEER,Vehicle - Wheels,60,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2020056
6473,0,2022-03-14,LEGEND PREMIUM TRAILERS,Light Trailer recalled by LEGEND MANUFACTURING,Vehicle - Structure,2,Automotive recall,Vehicles - Light Trailer,Transport Canada,General public,automotive recall,2022093
6474,0,2022-03-15,CHEVROLET,SUV recalled by GENERAL MOTORS,Vehicle - Visual System,16,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2018137
6475,0,2022-03-15,MCLAREN,Car recalled by MCLAREN,Vehicle - Airbag,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022100
6476,0,2022-03-15,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022101
6477,0,2022-03-15,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Fuel Supply,5,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022103
6478,0,2022-03-15,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Suspension,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022105
6479,0,2022-03-16,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Seats And Restraints,5,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2020339
6480,0,2022-03-18,KIA,Car recalled by KIA,Vehicle - Airbag,12,Automotive recall,Vehicles - Car,Vehicles - Minivan,Transport Canada,automotive recall,2022023
6481,0,2022-03-18,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Vehicle - Airbag,6,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022110
6482,0,2022-03-21,KZ RV,RV Trailer recalled by KZ  RECREATIONAL VEHICLES,Vehicle - Structure,4,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022120
6483,0,2022-03-24,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2021553
6484,0,2022-03-25,RAM,Chassis Cab recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Brakes,10,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Vehicles - SUV,automotive recall,2022108
6485,0,2022-03-25,THOMAS BUILT,Bus recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022111
6486,0,2022-03-25,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Steering,4,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022113
6487,0,2022-03-25,WINNEBAGO,RV Trailer recalled by WINNEBAGO INDUSTRIES,Vehicle - Structure,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022121
6488,0,2022-03-28,HONDA,Motorcycle recalled by HONDA,Vehicle - Engine,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2021709
6489,0,2022-04-01,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Accessories,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022014
6490,0,2022-04-01,TIFFIN,Motorhome recalled by TIFFIN,Vehicle - Lights And Instruments,14,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022007
6491,0,2022-04-01,GRAND DESIGN,RV Trailer recalled by GRAND DESIGN RV,Vehicle - Electrical,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022154
6492,0,2022-04-01,BENTLEY,Car recalled by BENTLEY,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022134
6493,0,2022-04-04,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Structure,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022156
6494,0,2022-04-04,CHAMPION BUS,Bus recalled by FOREST RIVER,Vehicle - Electrical,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022164
6495,0,2022-04-04,FOREST RIVER,Bus recalled by FOREST RIVER,Vehicle - Electrical,14,Automotive recall,Vehicles - Bus,Vehicles - Motorhome,Transport Canada,automotive recall,2022142
6496,0,2022-04-06,FORD,Light Truck & Van recalled by FORD,Vehicle - Fuel Supply,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2021766
6497,0,2022-04-06,BENTLEY,SUV recalled by BENTLEY,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022135
6498,0,2022-04-06,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Vehicle - Suspension,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022132
6499,0,2022-04-06,HARLEY-DAVIDSON,Motorcycle recalled by HARLEY-DAVIDSON,Vehicle - Brakes,5,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2022130
6500,0,2022-04-06,HEARTLAND,RV Trailer recalled by HEARTLAND,Vehicle - Electrical,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022129
6501,0,2022-04-06,TESLA,Car recalled by TESLA,Vehicle - Visual System,8,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022128
6502,0,2022-04-06,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Electrical,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022127
6503,0,2022-04-06,FORD,Chassis Cab recalled by FORD,Vehicle - Steering,4,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Vehicles - Truck - Med. & H.D.,automotive recall,2022073
6504,0,2022-04-06,FORD,Chassis Cab recalled by FORD,Vehicle - Wheels,4,Automotive recall,Vehicles - Chassis Cab,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2021363
6505,0,2022-04-06,FORD,Light Truck & Van recalled by FORD,Vehicle - Steering,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2021337
6506,0,2022-04-07,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Electrical,48,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2021064
6507,0,2022-04-08,FORD,Chassis Cab recalled by FORD,Vehicle - Visual System,1,Automotive recall,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,Transport Canada,automotive recall,2022147
6508,0,2022-04-08,GASGAS,Competition Vehicle recalled by KTM,Vehicle - Engine,5,Automotive recall,Vehicles - Competition Vehicle,Transport Canada,General public,automotive recall,2022141
6509,0,2022-04-08,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022149
6510,0,2022-04-08,FORD,SUV recalled by FORD,Vehicle - Engine,5,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022152
6511,0,2022-04-08,BRAUNABILITY,SUV recalled by BRAUNABILITY,Vehicle - Structure,4,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021636
6512,0,2022-04-08,LAMBORGHINI,Car recalled by LAMBORGHINI,Vehicle - Visual System,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2021395
6513,0,2022-04-08,LINCOLN,SUV recalled by FORD,Vehicle - Electrical,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022150
6514,0,2022-04-11,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Suspension,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022166
6515,0,2022-04-11,MAZDA,SUV recalled by MAZDA,Vehicle - Structure,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021075
6516,0,2022-04-11,BMW,Car recalled by BMW,Vehicle - Engine,33,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022095
6517,0,2022-04-11,CHEVROLET,SUV recalled by GENERAL MOTORS,Vehicle - Airbag,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022159
6518,0,2022-04-12,FORD,SUV recalled by FORD,Vehicle - Airbag,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2021609
6519,0,2022-04-12,LAMBORGHINI,Car recalled by LAMBORGHINI,Vehicle - Lights And Instruments,6,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022157
6520,0,2022-04-12,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Tires,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022094
6521,0,2022-04-12,KME,Truck - Med. & H.D. recalled by KME FIRE APPARATUS,Vehicle - Powertrain,3,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022087
6522,0,2022-04-13,TEREX,Equipment recalled by TEREX,Vehicle - Other,3,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2018051
6523,0,2022-04-13,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Vehicle - Structure,5,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022170
6524,0,2022-04-13,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Vehicle - Electrical,6,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022173
6525,0,2022-04-14,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Accessories,4,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2019494
6526,0,2022-04-14,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Structure,4,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022161
6527,0,2022-04-19,KIA,Car recalled by KIA,Vehicle - Engine,4,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2021225
6528,0,2022-04-19,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Lights And Instruments,36,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2021287
6529,0,2022-04-20,GRAND DESIGN,RV Trailer recalled by GRAND DESIGN RV,Vehicle - Accessories,5,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2020424
6530,0,2022-04-20,GRAND DESIGN,RV Trailer recalled by GRAND DESIGN RV,Vehicle - Electrical,8,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2020280
6531,0,2022-04-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Brakes,2,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2018695
6532,0,2022-04-21,TOYOTA,Car recalled by TOYOTA,Vehicle - Airbag,10,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2019433
6533,0,2022-04-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Seats And Restraints,3,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2020082
6534,0,2022-04-21,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022168
6535,0,2022-04-21,AUDI,Car recalled by VOLKSWAGEN,Vehicle - Powertrain,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022169
6536,0,2022-04-21,TEREX,Equipment recalled by TEREX,Vehicle - Other,18,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2022176
6537,0,2022-04-21,TEREX,Equipment recalled by TEREX,Vehicle - Structure,3,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2022178
6538,0,2022-04-21,TOYOTA,Minivan recalled by TOYOTA,Vehicle - Brakes,12,Automotive recall,Vehicles - Minivan,Vehicles - SUV,Transport Canada,automotive recall,2022179
6539,0,2022-04-21,JAYCO,Motorhome recalled by JAYCO,Vehicle - Wheels,8,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022097
6540,0,2022-04-21,ROSENBAUER,Truck - Med. & H.D. recalled by ROSENBAUER,Vehicle - Powertrain,4,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022020
6541,0,2022-04-22,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Accessories,11,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022160
6542,0,2022-04-22,PALOMINO,RV Trailer recalled by FOREST RIVER,Vehicle - Wheels,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2017504
6543,0,2022-04-22,AMERA-LITE,Light Trailer recalled by FOREST RIVER,Vehicle - Wheels,17,Automotive recall,Vehicles - Light Trailer,Vehicles - RV Trailer,Transport Canada,automotive recall,2015222
6544,0,2022-04-22,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Electrical,24,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015432
6545,0,2022-04-22,PALOMINO,RV Trailer recalled by FOREST RIVER,Vehicle - Suspension,9,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2016143
6546,0,2022-04-22,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Label,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015208
6547,0,2022-04-25,FORD,Light Truck & Van recalled by FORD,Vehicle - Structure,2,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022151
6548,0,2022-04-25,PREVOST,Bus recalled by PREVOST,Vehicle - Electrical,8,Automotive recall,Vehicles - Bus,Vehicles - Motorhome,Transport Canada,automotive recall,2013466
6549,0,2022-04-25,TOYOTA,Car recalled by TOYOTA,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022021
6550,0,2022-04-25,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022136
6551,0,2022-04-25,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Vehicle - Engine,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022122
6552,0,2022-04-25,TRAILS WEST,RV Trailer recalled by TRAILS WEST,Vehicle - Accessories,12,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022040
6553,0,2022-04-25,PREVOST,Bus recalled by PREVOST,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - Bus,Vehicles - Motorhome,Transport Canada,automotive recall,2011089
6554,0,2022-04-25,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022187
6555,0,2022-04-25,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Lights And Instruments,9,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2022185
6556,0,2022-04-25,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Electrical,29,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2022175
6557,0,2022-04-25,NISSAN,Car recalled by NISSAN,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022190
6558,0,2022-04-25,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022163
6559,0,2022-04-26,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022186
6560,0,2022-04-26,BUICK,SUV recalled by GENERAL MOTORS,Vehicle - Airbag,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022189
6561,0,2022-04-26,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Vehicle - Fuel Supply,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022182
6562,0,2022-04-26,LEXUS,SUV recalled by TOYOTA,Vehicle - Structure,4,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022180
6563,0,2022-04-26,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2022184
6564,0,2022-04-27,HONDA,Car recalled by HONDA,Vehicle - Visual System,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2018500
6565,0,2022-04-28,AUTOCAR,Truck - Med. & H.D. recalled by AUTOCAR,Vehicle - Electrical,6,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2020403
6566,0,2022-04-28,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Visual System,3,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022214
6567,0,2022-04-28,FORD,Light Truck & Van recalled by FORD,Vehicle - Powertrain,12,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022074
6568,0,2022-04-28,PROTERRA,Bus recalled by PROTERRA,Vehicle - Steering,4,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2022091
6569,0,2022-04-28,ALLIANCE RV,RV Trailer recalled by ALLIANCE RV,Vehicle - Electrical,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022137
6570,0,2022-04-28,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Accessories,10,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022140
6571,0,2022-04-28,FORD,Light Truck & Van recalled by FORD,Vehicle - Powertrain,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2022144
6572,0,2022-04-28,FORD,Bus recalled by FORD,Vehicle - Visual System,1,Automotive recall,Vehicles - Bus,Vehicles - Chassis Cab,Vehicles - Light Truck & Van,automotive recall,2022145
6573,0,2022-04-28,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Visual System,21,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2022177
6574,0,2022-04-29,BENTLEY,Car recalled by BENTLEY,Vehicle - Visual System,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2020361
6575,0,2022-04-29,SPARTAN,Chassis Cab recalled by SPARTAN FIRE,Vehicle - Powertrain,6,Automotive recall,Vehicles - Chassis Cab,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2021737
6576,0,2022-05-02,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Lights And Instruments,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2022126
6577,0,2022-05-02,GRAND DESIGN,RV Trailer recalled by GRAND DESIGN RV,Vehicle - Accessories,18,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2021328
6578,0,2022-05-02,CROSSROADS,RV Trailer recalled by KEYSTONE,Vehicle - Electrical,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2022112
6579,0,2022-05-02,TIFFIN,Bus recalled by TIFFIN,Vehicle - Visual System,2,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2020357
6580,0,2022-05-03,MORGAN TRUCK BODY,Truck - Med. & H.D. recalled by MORGAN TRUCK BODY,Vehicle - Electrical,12,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2018224
6581,0,2022-05-03,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Vehicle - Other,20,Automotive recall,Vehicles - Equipment,Transport Canada,General public,automotive recall,2010406
